unit_code,name,description,comments,start_date,end_date,symbol
A76,Galón,"Es una unidad de volumen que se emplea en los países anglófonos (especialmente Estados Unidos) o con influencia de estos (como Liberia, Guatemala, Panamá, Honduras, Nicaragua, El Salvador, Colombia y parcialmente en México), para medir volúmenes de líquidos, principalmente la gasolina y su precio. Antiguamente, el volumen de un galón dependía de lo que se midiera, y dónde. Sin embargo, en el siglo XIX existían dos definiciones de uso común: ""galón de vino"" (wine gallon) y ""galón de cerveza británico"" (ale gallon).",,1/1/22,,Gal
A77,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de desplazamiento,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A78,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de corriente eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A79,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de carga eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A8,Amperio segundo,,,1/1/22,,A·s
A80,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de la fuerza del campo eléctrico,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A81,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de polarización eléctrica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A82,Gaussiano CGS (Centímetro-Gram-Segundo sistema) unidad de potencial eléctrico,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A83,Gaussian CGS (Centímetro-Gram-Segundo sistema) unidad de magnetización,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,
A84,GigaCulombio por metro cúbico,,,1/1/22,,GC/m³
A85,Gigaelectrónvoltio,,,1/1/22,,GeV
A86,Gigahertz,"Es un múltiplo de la unidad de medida de frecuencia hercio (Hz) y equivale a 109 (1 000 000 000) Hz. Por lo tanto, tiene un período de oscilación de 1 nanosegundo. Las ondas de radio con frecuencias cercanas al gigahercio se denominan microondas.",,1/1/22,,GHz
A87,GigaOhm,,,1/1/22,,GΩ
A88,GigaOhm metro,,,1/1/22,,GΩ·m
A89,Gigapascal,,,1/1/22,,GPa
A9,Tarifa,Unidad de cantidad expresada como una tasa para el uso de una instalación o servicio.,,1/1/22,,
A90,Gigawatt,,,1/1/22,,GW
A91,Grado centesimal,"Sinónimo: grado
El grado centesimal o gon —también llamado gradián (plural: gradianes) y gonio — es una unidad de medida de ángulos planos, alternativa al grado sexagesimal y al radián.",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,gon
A93,Gramo por metro cúbico,,,1/1/22,,g/m³
A94,Gramo por Mol,,,1/1/22,,g/mol
A95,Gray,Es una unidad derivada del Sistema Internacional de Unidades que mide la dosis absorbida de radiaciones ionizantes por un determinado material. Un Gray es equivalente a la absorción de un julio de energía ionizante por un kilogramo de material irradiado.,,1/1/22,,Gy
A96,Gray por segundo,,,1/1/22,,Gy/s
A97,Hectopascal,,,1/1/22,,hPa
A98,Henry por metro,,,1/1/22,,H/m
A99,Bit,Unidad de información igual a un dígito binario.,,1/1/22,,bit
AA,Balón,Unidad de recuento para definir el número de bolas (Balón: objeto formado en la forma de esfera).,,1/1/22,,
AB,Paquete a granel,Unidad de recuento para definir el número de artículos por paquete a granel.,,1/1/22,,pk
ACR,Acre,"Es una medida de superficie, usada en agricultura en varios países.",,1/1/22,,acre
ACT,Actividad,Unidad de recuento para definir el número de actividades (actividad: una unidad de trabajo o acción).,,1/1/22,,
AD,Byte,Unidad de información igual a 8 bits.,,1/1/22,,byte
AE,Amperio por metro,(a veces llamado amperio vuelta por metro) es la unidad SI de la corriente de campo magnético.,,1/1/22,,A/m
AH,Minuto adicional,"Unidad de tiempo que define el número de minutos, además de los minutos referenciados.",,1/1/22,,
AI,Minuto y medio por llamada,Unidad de recuento para definir el número de minutos para el intervalo medio de una llamada.,,1/1/22,,
AJ,policía,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
AK,Braza,"Una braza es una unidad de longitud náutica, usada generalmente para medir la profundidad del agua. Se llama braza porque equivale a la longitud de un par de brazos extendidos, aproximadamente dos metros, ó 6 pies en el sistema de medición estadounidense. Actualmente es considerada arcaica e imprecisa.",,1/1/22,,fth
AL,Línea de acceso,Unidad de recuento para definir el número de líneas de acceso telefónico.,,1/1/22,,
AMH,Amperio hora,Unidad de carga electrica definida por la cantidad de carga acumulada por un flujo constante de un amperio por 1 hora. ,,1/1/22,,A·h
AMP,Amperio,"Es la intensidad de una corriente constante que manteniéndose en dos conductores paralelos, rectilíneos, de longitud infinita, de sección circular despreciable y situados a una distancia de un metro uno de otro en el vacío, produciría una fuerza igual a 2·10-7 newton por metro de longitud. ",,1/1/22,,A
ANN,Año,Unidad de tiempo equivalente a 365.25 días. ,,1/1/22,,y
AP,Libra de aluminio solamente,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
APZ,Onza troy u onza farmacéutica ,,,1/1/22,,tr oz
AQ,Unidad del factor anti-hemofílico.,Unidad de medida para la potencia de la sangre (US).,,1/1/22,,
AR,supositorio,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
ARE,Are,Sinónimo: decametro cuadrado,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,un
AS,Variedad,Unidad de recuento para definir el número de surtidos (variedad: conjunto de elementos agrupados en una colección mixta).,,1/1/22,,
ASM,Grado alcohólico en masa,Unidad de masa que define el grado alcohólico de un líquido.,,1/1/22,,
ASU,Grado alcohólico volumétrico,"Unidad de volumen que define el grado alcohólico de un líquido (por ejemplo, alcohol, vino, cerveza, etc.), a menudo a una temperatura específica.",,1/1/22,,
ATM,Atmósfera estándar,"Es un modelo de la atmósfera terrestre que permite obtener los valores de presión, temperatura, densidad y viscosidad del aire en función de la altitud. Su función es proporcionar un marco de referencia invariante para la navegación aérea y para la realización de cálculos aerodinámicos consistentes.",,1/1/22,,atm
ATT,Atmósfera técnica,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,a
AW,Relleno de polvo en viales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
AWG,Calibre de alambre americano,"También conocido como el calibre del cable Brown & Sharpe , es un estandarizado calibre del cable sistema utilizado desde 1857 predominantemente en Norteamérica para los diámetros de vuelta, no ferroso,, sólido eléctricamente conductor de alambre.",,1/1/22,,AWG
AY,Montaje,Una unidad de recuento de definir el número de conjuntos (montaje: artículos que consisten de partes componentes).,,1/1/22,,
AZ,Unidad térmica británica (tabla internacional) por libra,,,1/1/22,,BtuIT/lb
B0,Btu por pie cúbico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,BTU / ft³
B1,Barril (EUA) por día,,,1/1/22,,barrel (US)/d
B10,Bits por segundo,Unidad de información igual a un dígito binario por segundo.,,1/1/22,,bit/s
B11,Joule por kilogramo kelvin,"Es la capacidad térmica másica de un cuerpo homogéneo de una masa de 1 kilogramo, en el que el aporte de una cantidad de calor de un joule, produce una elevación de temperatura termodinámica de 1 kelvin. ",,1/1/22,,J/(kg·K)
B12,Joule por metro,,,1/1/22,,J/m
B13,Joule por metro cuadrado,Sinónimo: joule por metro cuadrado,,1/1/22,,J/m²
B14,Joule por metro a la cuarta potencia,,,1/1/22,,J/m⁴
B15,Juole por Mol,,,1/1/22,,J/mol
B16,Juoule por Mol kelvin,,,1/1/22,,J/(mol·K)
B17,Crédito,Unidad de recuento de definir el número de entradas realizadas en el haber de una cuenta.,,1/1/22,,
B18,Segundos joule,,,1/1/22,,J·s
B19,Dígito,Unidad de información que define la cantidad de números utiliza para formar un número.,,1/1/22,,
B2,litera,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
B20,Joule metro cuadrado por kilogramo,,,1/1/22,,J·m²/kg
B21,Kelvin por watt,,,1/1/22,,K/W
B22,Kiloamperio,,,1/1/22,,kA
B23,Kiloamperio por metro cuadrado,,,1/1/22,,kA/m²
B24,Kiloamperio por metro,,,1/1/22,,kA/m
B25,Kilobecquerel por metro cúbico,,,1/1/22,,kBq/kg
B26,KiloCulombio,,,1/1/22,,kC
B27,KiloCulombio por metro cúbico,,,1/1/22,,kC/m³
B28,KiloCulombio por metro cuadrado,,,1/1/22,,kC/m²
B29,Kiloelectrónvoltio,,,1/1/22,,keV
B3,Libra de bateo,Unidad de masa que define el número de libras de fibra acolchada.,,1/1/22,,
B30,Gibibit,Unidad de información igual a 2³⁰ los bits (dígitos binarios).,,1/1/22,,Gibit
B31,Kilogramo metro por segundo,,,1/1/22,,kg·m/s
B32,Kilogramo metro cuadrado,,,1/1/22,,kg·m²
B33,Kilogramo metro cuadrado por segundo,,,1/1/22,,kg·m²/s
B34,Kilogramo por decímetro cúbico,,,1/1/22,,kg/dm³
B35,Kilogramo por litro,,,1/1/22,,kg/l or kg/L
B36,Calorías (termoquímicas) por gramo,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,cal th / g
B37,Kilogramo de fuerza,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Kgf
B38,Kilogramo-metro de la fuerza,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Kgf · m
B39,Kilogramo-fuerza del metro por segundo,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Kgf · m / s
B4,"Barril, unidad imperial",Unidad de volumen utilizado para medir cerveza. Un barril de cerveza es igual a 36 galones imperiales.,,1/1/22,,
B40,Kilogramo de fuerza por metro cuadrado,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Kgf / m²
B41,Kilojoule por kelvin,,,1/1/22,,kJ/K
B42,Kilojoule por kilogramo,,,1/1/22,,kJ/kg
B43,Kilojoule por kilogramo kelvin,,,1/1/22,,kJ/(kg·K)
B44,Kilojoule por Mol ,,,1/1/22,,kJ/mol
B45,KiloMol,,,1/1/22,,kmol
B46,KiloMol por metro cúbico,,,1/1/22,,kmol/m³
B47,Kilonewton,,,1/1/22,,kN
B48,Kilonewton metro,,,1/1/22,,kN·m
B49,KiloOhm,,,1/1/22,,kΩ
B5,palanquilla,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
B50,KiloOhm metro,,,1/1/22,,kΩ·m
B51,KiloLibra,Sinónimo: Kilogramo-fuerza,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Kp
B52,Kilosegundo,,,1/1/22,,ks
B53,Kilosiemens,,,1/1/22,,kS
B54,Kilosiemens por metro,,,1/1/22,,kS/m
B55,Kilovoltio por metro,,,1/1/22,,kV/m
B56,Kiloweber por metro,,,1/1/22,,kWb/m
B57,Año luz,Unidad de longitud que considera la distancia a la que viaja la luz en el vacío en un año.,,1/1/22,,ly
B58,Litro por Mol,,,1/1/22,,l/mol
B59,Lumen hora,,,1/1/22,,lm·h
B6,Bollo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
B60,Lumen por metro cuadrado,,,1/1/22,,lm/m²
B61,Luminosidad por watt,,,1/1/22,,lm/W
B62,Lumen segundo,,,1/1/22,,lm·s
B63,Hora de luz,,,1/1/22,,lx·h
B64,Segundo de luz,,,1/1/22,,lx·s
B65,Maxwell,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,1/1/22,,Mx
B66,Megaamperio por metro cuadrado,,,1/1/22,,MA/m²
B67,Megabecquerel por kilogramo,,,1/1/22,,MBq/kg
B68,Gigabit,Unidad de información igual a 10⁹ los bits (dígitos binarios).,,1/1/22,,Gbit
B69,MegaCulombio por metro cúbico,,,1/1/22,,MC/m³
B7,Ciclo,Unidad de recuento de definir el número de ciclos (ciclo: un período recurrente de duración definida).,,1/1/22,,
B70,MegaCulombio por metro cuadrado,,,1/1/22,,MC/m²
B71,Megaelectrónvoltio,,,1/1/22,,MeV
B72,Megagramo por metro cúbico,,,1/1/22,,Mg/m³
B73,Meganewton,,,1/1/22,,MN
B74,Meganewton metro,,,1/1/22,,MN·m
B75,MegaOhm,,,1/1/22,,MΩ
B76,MegaOhm metro,,,1/1/22,,MΩ·m
B77,Megasiemens por metro,,,1/1/22,,MS/m
B78,Megavoltio ,,,1/1/22,,MV
B79,Megavoltio por metro,,,1/1/22,,MV/m
B8,Joule por metro cúbico,,,1/1/22,,J/m³
B80,Gigabit por segundo,Unidad de información igual a 10⁹ bits (dígitos binarios) por segundo.,,1/1/22,,Gbit/s
B81,"Reciprocidad del metro cuadrado, reciprocidad del segundo",,,1/1/22,,m⁻²/s
B82,Pulgadas por pie lineal,Unidad de longitud que define el número de pulgadas por pie lineal.,,1/1/22,,
B83,Metro a la cuarta potencia,,,1/1/22,,m⁴
B84,Microamperio,,,1/1/22,,µA
B85,Microbar,,,1/1/22,,µbar
B86,MicroCulombio,,,1/1/22,,µC
B87,MicroCulombio por metro cúbico,,,1/1/22,,µC/m³
B88,MicroCulombio por metro cuadrado,,,1/1/22,,µC/m²
B89,Microfaradio por metro,,,1/1/22,,µF/m
B9,Batt,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",1/1/22,,
