c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Referencias del Huso Horario
20479,AGU,,,0,1/7/19,,Tiempo del Centro
20480,AGU,,,0,1/7/19,,Tiempo del Centro
20481,AGU,,,0,1/7/19,,Tiempo del Centro
20482,AGU,,,0,1/7/19,,Tiempo del Centro
20483,AGU,,,0,1/7/19,,Tiempo del Centro
20484,AGU,,,0,1/7/19,,Tiempo del Centro
20485,AGU,,,0,1/7/19,,Tiempo del Centro
20486,AGU,,,0,1/7/19,,Tiempo del Centro
20487,AGU,,,0,1/7/19,,Tiempo del Centro
20488,AGU,,,0,1/7/19,,Tiempo del Centro
20489,AGU,,,0,1/7/19,,Tiempo del Centro
20490,AGU,,,0,1/7/19,,Tiempo del Centro
20491,AGU,,,0,1/7/19,,Tiempo del Centro
20492,AGU,,,0,1/7/19,,Tiempo del Centro
20493,AGU,,,0,1/7/19,,Tiempo del Centro
20494,AGU,,,0,1/7/19,,Tiempo del Centro
20495,AGU,,,0,1/7/19,,Tiempo del Centro
20496,AGU,,,0,1/7/19,,Tiempo del Centro
20497,AGU,,,0,1/7/19,,Tiempo del Centro
20498,AGU,,,0,1/7/19,,Tiempo del Centro
20499,AGU,,,0,1/7/19,,Tiempo del Centro
20500,AGU,008,,0,1/7/19,,Tiempo del Centro
20501,AGU,008,,0,1/7/19,,Tiempo del Centro
20502,AGU,008,,0,1/7/19,,Tiempo del Centro
20503,AGU,008,,0,1/7/19,,Tiempo del Centro
20504,AGU,008,,0,1/7/19,,Tiempo del Centro
20505,AGU,,,0,1/7/19,,Tiempo del Centro
20506,AGU,008,,0,1/7/19,,Tiempo del Centro
20507,AGU,,,0,1/7/19,,Tiempo del Centro
20508,AGU,008,,0,1/7/19,,Tiempo del Centro
20509,AGU,,,0,1/7/19,,Tiempo del Centro
20510,AGU,008,,0,1/7/19,,Tiempo del Centro
20511,AGU,,,0,1/7/19,,Tiempo del Centro
20512,AGU,,,0,1/7/19,,Tiempo del Centro
20513,AGU,,,0,1/7/19,,Tiempo del Centro
20514,AGU,,,0,1/7/19,,Tiempo del Centro
20515,AGU,,,0,1/7/19,,Tiempo del Centro
20516,AGU,008,,0,1/7/19,,Tiempo del Centro
20517,AGU,,,0,1/7/19,,Tiempo del Centro
20518,AGU,,,0,1/7/19,,Tiempo del Centro
20519,AGU,,,0,1/7/19,,Tiempo del Centro
20520,AGU,008,,0,1/7/19,,Tiempo del Centro
20521,AGU,,,0,1/7/19,,Tiempo del Centro
20522,AGU,,,0,1/7/19,,Tiempo del Centro
20523,AGU,,,0,1/7/19,,Tiempo del Centro
20524,AGU,,,0,1/7/19,,Tiempo del Centro
20525,AGU,008,,0,1/7/19,,Tiempo del Centro
20526,AGU,,,0,1/7/19,,Tiempo del Centro
20527,AGU,,,0,1/7/19,,Tiempo del Centro
20528,AGU,,,0,1/7/19,,Tiempo del Centro
20529,AGU,,,0,1/7/19,,Tiempo del Centro
20530,AGU,008,,0,1/7/19,,Tiempo del Centro
20531,AGU,,,0,1/7/19,,Tiempo del Centro
20532,AGU,,,0,1/7/19,,Tiempo del Centro
20533,AGU,,,0,1/7/19,,Tiempo del Centro
20534,AGU,008,,0,1/7/19,,Tiempo del Centro
20535,AGU,,,0,1/7/19,,Tiempo del Centro
20536,AGU,,,0,1/7/19,,Tiempo del Centro
20537,AGU,,,0,1/7/19,,Tiempo del Centro
20538,AGU,008,,0,1/7/19,,Tiempo del Centro
20539,AGU,,,0,1/7/19,,Tiempo del Centro
20540,AGU,008,,0,1/7/19,,Tiempo del Centro
20541,AGU,,,0,1/7/19,,Tiempo del Centro
20542,AGU,,,0,1/7/19,,Tiempo del Centro
20543,AGU,,,0,1/7/19,,Tiempo del Centro
20544,AGU,,,0,1/7/19,,Tiempo del Centro
20545,AGU,008,,0,1/7/19,,Tiempo del Centro
20546,AGU,,,0,1/7/19,,Tiempo del Centro
20547,AGU,,,0,1/7/19,,Tiempo del Centro
20548,AGU,,,0,1/7/19,,Tiempo del Centro
20549,AGU,,,0,1/7/19,,Tiempo del Centro
20550,AGU,008,,0,1/7/19,,Tiempo del Centro
20551,AGU,,,0,1/7/19,,Tiempo del Centro
20552,AGU,,,0,1/7/19,,Tiempo del Centro
20553,AGU,,,0,1/7/19,,Tiempo del Centro
20554,AGU,,,0,1/7/19,,Tiempo del Centro
20555,AGU,,,0,1/7/19,,Tiempo del Centro
20556,AGU,,,0,1/7/19,,Tiempo del Centro
20557,AGU,,,0,1/7/19,,Tiempo del Centro
20558,AGU,,,0,1/7/19,,Tiempo del Centro
20559,AGU,,,0,1/7/19,,Tiempo del Centro
20560,AGU,008,,0,1/7/19,,Tiempo del Centro
20561,AGU,,,0,1/7/19,,Tiempo del Centro
20562,AGU,,,0,1/7/19,,Tiempo del Centro
20563,AGU,,,0,1/7/19,,Tiempo del Centro
20564,AGU,008,,0,1/7/19,,Tiempo del Centro
20565,AGU,,,0,1/7/19,,Tiempo del Centro
20566,AGU,,,0,1/7/19,,Tiempo del Centro
20567,AGU,008,,0,1/7/19,,Tiempo del Centro
20568,AGU,,,0,1/7/19,,Tiempo del Centro
20569,AGU,,,0,1/7/19,,Tiempo del Centro
20570,AGU,008,,0,1/7/19,,Tiempo del Centro
20571,AGU,,,0,1/7/19,,Tiempo del Centro
20572,AGU,,,0,1/7/19,,Tiempo del Centro
20573,AGU,,,0,1/7/19,,Tiempo del Centro
20574,AGU,008,,0,1/7/19,,Tiempo del Centro
20575,AGU,,,0,1/7/19,,Tiempo del Centro
20576,AGU,008,,0,1/7/19,,Tiempo del Centro
20577,AGU,,,0,1/7/19,,Tiempo del Centro
20578,AGU,008,,0,1/7/19,,Tiempo del Centro
20579,AGU,,,0,1/7/19,,Tiempo del Centro
20580,AGU,008,,0,1/7/19,,Tiempo del Centro
20581,AGU,,,0,1/7/19,,Tiempo del Centro
20582,AGU,,,0,1/7/19,,Tiempo del Centro
20583,AGU,,,0,1/7/19,,Tiempo del Centro
20584,AGU,008,,0,1/7/19,,Tiempo del Centro
20585,AGU,,,0,1/7/19,,Tiempo del Centro
20586,AGU,,,0,1/7/19,,Tiempo del Centro
20587,AGU,,,0,1/7/19,,Tiempo del Centro
20588,AGU,,,0,1/7/19,,Tiempo del Centro
20589,AGU,,,0,1/7/19,,Tiempo del Centro
20590,AGU,008,,0,1/7/19,,Tiempo del Centro
20591,AGU,,,0,1/7/19,,Tiempo del Centro
20592,AGU,,,0,1/7/19,,Tiempo del Centro
20593,AGU,,,0,1/7/19,,Tiempo del Centro
20594,AGU,,,0,1/7/19,,Tiempo del Centro
20595,AGU,,,0,1/7/19,,Tiempo del Centro
20596,AGU,,,0,1/7/19,,Tiempo del Centro
20597,AGU,,,0,1/7/19,,Tiempo del Centro
20598,AGU,,,0,1/7/19,,Tiempo del Centro
20599,AGU,,,0,1/7/19,,Tiempo del Centro
20600,AGU,009,08,0,1/7/19,,Tiempo del Centro
20601,AGU,,,0,1/7/19,,Tiempo del Centro
20602,AGU,009,08,0,1/7/19,,Tiempo del Centro
20603,AGU,009,08,0,1/7/19,,Tiempo del Centro
20604,AGU,009,08,0,1/7/19,,Tiempo del Centro
20605,AGU,009,08,0,1/7/19,,Tiempo del Centro
20606,AGU,,,0,1/7/19,,Tiempo del Centro
20607,AGU,009,08,0,1/7/19,,Tiempo del Centro
20608,AGU,009,08,0,1/7/19,,Tiempo del Centro
20609,AGU,,,0,1/7/19,,Tiempo del Centro
20610,AGU,009,,0,1/7/19,,Tiempo del Centro
20611,AGU,,,0,1/7/19,,Tiempo del Centro
20612,AGU,009,,0,1/7/19,,Tiempo del Centro
20613,AGU,009,,0,1/7/19,,Tiempo del Centro
20614,AGU,009,,0,1/7/19,,Tiempo del Centro
20615,AGU,009,,0,1/7/19,,Tiempo del Centro
20616,AGU,009,,0,1/7/19,,Tiempo del Centro
20617,AGU,,,0,1/7/19,,Tiempo del Centro
20618,AGU,,,0,1/7/19,,Tiempo del Centro
20619,AGU,,,0,1/7/19,,Tiempo del Centro
20620,AGU,009,,0,1/7/19,,Tiempo del Centro
20621,AGU,,,0,1/7/19,,Tiempo del Centro
20622,AGU,009,,0,1/7/19,,Tiempo del Centro
20623,AGU,,,0,1/7/19,,Tiempo del Centro
20624,AGU,,,0,1/7/19,,Tiempo del Centro
20625,AGU,,,0,1/7/19,,Tiempo del Centro
20626,AGU,,,0,1/7/19,,Tiempo del Centro
20627,AGU,,,0,1/7/19,,Tiempo del Centro
20628,AGU,,,0,1/7/19,,Tiempo del Centro
20629,AGU,,,0,1/7/19,,Tiempo del Centro
20630,AGU,,,0,1/7/19,,Tiempo del Centro
20631,AGU,,,0,1/7/19,,Tiempo del Centro
20632,AGU,,,0,1/7/19,,Tiempo del Centro
20633,AGU,,,0,1/7/19,,Tiempo del Centro
20634,AGU,009,,0,1/7/19,,Tiempo del Centro
20635,AGU,,,0,1/7/19,,Tiempo del Centro
20636,AGU,,,0,1/7/19,,Tiempo del Centro
20637,AGU,009,,0,1/7/19,,Tiempo del Centro
20638,AGU,,,0,1/7/19,,Tiempo del Centro
20639,AGU,,,0,1/7/19,,Tiempo del Centro
20641,AGU,,,0,1/7/19,,Tiempo del Centro
20642,AGU,,,0,1/7/19,,Tiempo del Centro
20643,AGU,,,0,1/7/19,,Tiempo del Centro
20644,AGU,,,0,1/7/19,,Tiempo del Centro
20645,AGU,009,,0,1/7/19,,Tiempo del Centro
20646,AGU,,,0,1/7/19,,Tiempo del Centro
20647,AGU,,,0,1/7/19,,Tiempo del Centro
20648,AGU,,,0,1/7/19,,Tiempo del Centro
20649,AGU,,,0,1/7/19,,Tiempo del Centro
20650,AGU,009,,0,1/7/19,,Tiempo del Centro
20651,AGU,,,0,1/7/19,,Tiempo del Centro
20652,AGU,,,0,1/7/19,,Tiempo del Centro
20653,AGU,,,0,1/7/19,,Tiempo del Centro
20654,AGU,009,,0,1/7/19,,Tiempo del Centro
20655,AGU,,,0,1/7/19,,Tiempo del Centro
20656,AGU,009,,0,1/7/19,,Tiempo del Centro
20657,AGU,009,,0,1/7/19,,Tiempo del Centro
20658,AGU,009,,0,1/7/19,,Tiempo del Centro
20659,AGU,009,,0,1/7/19,,Tiempo del Centro
20660,AGU,,,0,1/7/19,,Tiempo del Centro
20661,AGU,,,0,1/7/19,,Tiempo del Centro
20662,AGU,,,0,1/7/19,,Tiempo del Centro
20663,AGU,006,,0,1/7/19,,Tiempo del Centro
20664,AGU,006,,0,1/7/19,,Tiempo del Centro
20665,AGU,006,,0,1/7/19,,Tiempo del Centro
20666,AGU,006,,0,1/7/19,,Tiempo del Centro
20667,AGU,006,,0,1/7/19,,Tiempo del Centro
20668,AGU,006,,0,1/7/19,,Tiempo del Centro
20669,AGU,,,0,1/7/19,,Tiempo del Centro
20670,AGU,006,05,0,1/7/19,,Tiempo del Centro
20671,AGU,,,0,1/7/19,,Tiempo del Centro
20672,AGU,,,0,1/7/19,,Tiempo del Centro
20673,AGU,006,05,0,1/7/19,,Tiempo del Centro
20674,AGU,006,05,0,1/7/19,,Tiempo del Centro
20675,AGU,006,05,0,1/7/19,,Tiempo del Centro
20676,AGU,006,05,0,1/7/19,,Tiempo del Centro
20677,AGU,006,05,0,1/7/19,,Tiempo del Centro
20678,AGU,006,05,0,1/7/19,,Tiempo del Centro
20679,AGU,,,0,1/7/19,,Tiempo del Centro
20680,AGU,006,,0,1/7/19,,Tiempo del Centro
20681,AGU,,,0,1/7/19,,Tiempo del Centro
20682,AGU,,,0,1/7/19,,Tiempo del Centro
20683,AGU,006,,0,1/7/19,,Tiempo del Centro
20684,AGU,006,,0,1/7/19,,Tiempo del Centro
20685,AGU,,,0,1/7/19,,Tiempo del Centro
20686,AGU,006,,0,1/7/19,,Tiempo del Centro
20687,AGU,006,,0,1/7/19,,Tiempo del Centro
20688,AGU,,,0,1/7/19,,Tiempo del Centro
20689,AGU,,,0,1/7/19,,Tiempo del Centro
20690,AGU,,,0,1/7/19,,Tiempo del Centro
20691,AGU,,,0,1/7/19,,Tiempo del Centro
20692,AGU,,,0,1/7/19,,Tiempo del Centro
20693,AGU,,,0,1/7/19,,Tiempo del Centro
20694,AGU,,,0,1/7/19,,Tiempo del Centro
20695,AGU,,,0,1/7/19,,Tiempo del Centro
20696,AGU,,,0,1/7/19,,Tiempo del Centro
20697,AGU,,,0,1/7/19,,Tiempo del Centro
20698,AGU,,,0,1/7/19,,Tiempo del Centro
20699,AGU,,,0,1/7/19,,Tiempo del Centro
20700,AGU,002,,0,1/7/19,,Tiempo del Centro
20701,AGU,,,0,1/7/19,,Tiempo del Centro
20702,AGU,,,0,1/7/19,,Tiempo del Centro
20703,AGU,,,0,1/7/19,,Tiempo del Centro
20704,AGU,002,,0,1/7/19,,Tiempo del Centro
20705,AGU,002,,0,1/7/19,,Tiempo del Centro
20706,AGU,,,0,1/7/19,,Tiempo del Centro
20707,AGU,,,0,1/7/19,,Tiempo del Centro
20708,AGU,002,,0,1/7/19,,Tiempo del Centro
20709,AGU,002,,0,1/7/19,,Tiempo del Centro
20710,AGU,002,07,0,1/7/19,,Tiempo del Centro
20711,AGU,,,0,1/7/19,,Tiempo del Centro
20712,AGU,002,07,0,1/7/19,,Tiempo del Centro
20713,AGU,002,07,0,1/7/19,,Tiempo del Centro
20714,AGU,002,07,0,1/7/19,,Tiempo del Centro
20715,AGU,002,07,0,1/7/19,,Tiempo del Centro
20716,AGU,002,07,0,1/7/19,,Tiempo del Centro
20717,AGU,002,07,0,1/7/19,,Tiempo del Centro
20718,AGU,,,0,1/7/19,,Tiempo del Centro
20719,AGU,,,0,1/7/19,,Tiempo del Centro
20720,AGU,002,,0,1/7/19,,Tiempo del Centro
20721,AGU,002,,0,1/7/19,,Tiempo del Centro
20722,AGU,002,,0,1/7/19,,Tiempo del Centro
20723,AGU,002,,0,1/7/19,,Tiempo del Centro
20724,AGU,002,,0,1/7/19,,Tiempo del Centro
20725,AGU,,,0,1/7/19,,Tiempo del Centro
20726,AGU,,,0,1/7/19,,Tiempo del Centro
20727,AGU,002,,0,1/7/19,,Tiempo del Centro
20728,AGU,002,,0,1/7/19,,Tiempo del Centro
20729,AGU,002,,0,1/7/19,,Tiempo del Centro
20730,AGU,002,,0,1/7/19,,Tiempo del Centro
20731,AGU,,,0,1/7/19,,Tiempo del Centro
20732,AGU,002,,0,1/7/19,,Tiempo del Centro
20733,AGU,,,0,1/7/19,,Tiempo del Centro
20734,AGU,002,,0,1/7/19,,Tiempo del Centro
20735,AGU,,,0,1/7/19,,Tiempo del Centro
20736,AGU,002,,0,1/7/19,,Tiempo del Centro
20737,AGU,,,0,1/7/19,,Tiempo del Centro
20738,AGU,002,,0,1/7/19,,Tiempo del Centro
20739,AGU,002,,0,1/7/19,,Tiempo del Centro
20740,AGU,002,,0,1/7/19,,Tiempo del Centro
20741,AGU,002,,0,1/7/19,,Tiempo del Centro
20742,AGU,002,,0,1/7/19,,Tiempo del Centro
20743,AGU,,,0,1/7/19,,Tiempo del Centro
20744,AGU,002,,0,1/7/19,,Tiempo del Centro
20745,AGU,,,0,1/7/19,,Tiempo del Centro
20746,AGU,002,,0,1/7/19,,Tiempo del Centro
20747,AGU,,,0,1/7/19,,Tiempo del Centro
20748,AGU,002,,0,1/7/19,,Tiempo del Centro
20749,AGU,002,,0,1/7/19,,Tiempo del Centro
20750,AGU,002,,0,1/7/19,,Tiempo del Centro
20751,AGU,,,0,1/7/19,,Tiempo del Centro
20752,AGU,,,0,1/7/19,,Tiempo del Centro
20753,AGU,,,0,1/7/19,,Tiempo del Centro
20754,AGU,,,0,1/7/19,,Tiempo del Centro
20755,AGU,,,0,1/7/19,,Tiempo del Centro
20756,AGU,,,0,1/7/19,,Tiempo del Centro
20757,AGU,,,0,1/7/19,,Tiempo del Centro
20758,AGU,,,0,1/7/19,,Tiempo del Centro
20759,AGU,,,0,1/7/19,,Tiempo del Centro
20760,AGU,002,,0,1/7/19,,Tiempo del Centro
20761,AGU,,,0,1/7/19,,Tiempo del Centro
20762,AGU,,,0,1/7/19,,Tiempo del Centro
20763,AGU,,,0,1/7/19,,Tiempo del Centro
20764,AGU,,,0,1/7/19,,Tiempo del Centro
20765,AGU,002,,0,1/7/19,,Tiempo del Centro
20766,AGU,,,0,1/7/19,,Tiempo del Centro
20767,AGU,,,0,1/7/19,,Tiempo del Centro
20768,AGU,002,,0,1/7/19,,Tiempo del Centro
20769,AGU,,,0,1/7/19,,Tiempo del Centro
20770,AGU,002,,0,1/7/19,,Tiempo del Centro
20771,AGU,002,,0,1/7/19,,Tiempo del Centro
20772,AGU,,,0,1/7/19,,Tiempo del Centro
20773,AGU,002,,0,1/7/19,,Tiempo del Centro
20774,AGU,,,0,1/7/19,,Tiempo del Centro
20775,AGU,002,,0,1/7/19,,Tiempo del Centro
20776,AGU,,,0,1/7/19,,Tiempo del Centro
20777,AGU,002,,0,1/7/19,,Tiempo del Centro
20778,AGU,,,0,1/7/19,,Tiempo del Centro
20779,AGU,002,,0,1/7/19,,Tiempo del Centro
20780,AGU,002,,0,1/7/19,,Tiempo del Centro
20781,AGU,,,0,1/7/19,,Tiempo del Centro
20782,AGU,002,,0,1/7/19,,Tiempo del Centro
20783,AGU,,,0,1/7/19,,Tiempo del Centro
20784,AGU,,,0,1/7/19,,Tiempo del Centro
20785,AGU,002,,0,1/7/19,,Tiempo del Centro
20786,AGU,,,0,1/7/19,,Tiempo del Centro
20787,AGU,,,0,1/7/19,,Tiempo del Centro
20788,AGU,,,0,1/7/19,,Tiempo del Centro
20789,AGU,,,0,1/7/19,,Tiempo del Centro
20790,AGU,002,,0,1/7/19,,Tiempo del Centro
20791,AGU,,,0,1/7/19,,Tiempo del Centro
20792,AGU,002,,0,1/7/19,,Tiempo del Centro
20793,AGU,,,0,1/7/19,,Tiempo del Centro
20794,AGU,002,,0,1/7/19,,Tiempo del Centro
20795,AGU,002,,0,1/7/19,,Tiempo del Centro
20796,AGU,002,,0,1/7/19,,Tiempo del Centro
20797,AGU,002,,0,1/7/19,,Tiempo del Centro
20798,AGU,,,0,1/7/19,,Tiempo del Centro
20799,AGU,002,,0,1/7/19,,Tiempo del Centro
20800,AGU,003,02,0,1/7/19,,Tiempo del Centro
20801,AGU,,,0,1/7/19,,Tiempo del Centro
20802,AGU,003,02,0,1/7/19,,Tiempo del Centro
20803,AGU,003,02,0,1/7/19,,Tiempo del Centro
20804,AGU,003,02,0,1/7/19,,Tiempo del Centro
20805,AGU,003,02,0,1/7/19,,Tiempo del Centro
20806,AGU,,,0,1/7/19,,Tiempo del Centro
20807,AGU,,,0,1/7/19,,Tiempo del Centro
20808,AGU,,,0,1/7/19,,Tiempo del Centro
20809,AGU,,,0,1/7/19,,Tiempo del Centro
20810,AGU,003,,0,1/7/19,,Tiempo del Centro
20811,AGU,,,0,1/7/19,,Tiempo del Centro
20812,AGU,,,0,1/7/19,,Tiempo del Centro
20813,AGU,,,0,1/7/19,,Tiempo del Centro
20814,AGU,003,,0,1/7/19,,Tiempo del Centro
20815,AGU,,,0,1/7/19,,Tiempo del Centro
20816,AGU,003,,0,1/7/19,,Tiempo del Centro
20817,AGU,,,0,1/7/19,,Tiempo del Centro
20818,AGU,,,0,1/7/19,,Tiempo del Centro
20819,AGU,,,0,1/7/19,,Tiempo del Centro
20820,AGU,003,,0,1/7/19,,Tiempo del Centro
20821,AGU,,,0,1/7/19,,Tiempo del Centro
20822,AGU,,,0,1/7/19,,Tiempo del Centro
20823,AGU,,,0,1/7/19,,Tiempo del Centro
20824,AGU,003,,0,1/7/19,,Tiempo del Centro
20825,AGU,,,0,1/7/19,,Tiempo del Centro
20826,AGU,,,0,1/7/19,,Tiempo del Centro
20827,AGU,,,0,1/7/19,,Tiempo del Centro
20828,AGU,,,0,1/7/19,,Tiempo del Centro
20829,AGU,,,0,1/7/19,,Tiempo del Centro
20830,AGU,003,,0,1/7/19,,Tiempo del Centro
20831,AGU,,,0,1/7/19,,Tiempo del Centro
20832,AGU,003,,0,1/7/19,,Tiempo del Centro
20833,AGU,,,0,1/7/19,,Tiempo del Centro
20834,AGU,003,,0,1/7/19,,Tiempo del Centro
20835,AGU,,,0,1/7/19,,Tiempo del Centro
20836,AGU,,,0,1/7/19,,Tiempo del Centro
20837,AGU,,,0,1/7/19,,Tiempo del Centro
20838,AGU,,,0,1/7/19,,Tiempo del Centro
20839,AGU,,,0,1/7/19,,Tiempo del Centro
20840,AGU,003,,0,1/7/19,,Tiempo del Centro
20841,AGU,,,0,1/7/19,,Tiempo del Centro
20842,AGU,003,,0,1/7/19,,Tiempo del Centro
20843,AGU,,,0,1/7/19,,Tiempo del Centro
20844,AGU,003,,0,1/7/19,,Tiempo del Centro
20845,AGU,,,0,1/7/19,,Tiempo del Centro
20846,AGU,,,0,1/7/19,,Tiempo del Centro
20847,AGU,,,0,1/7/19,,Tiempo del Centro
20848,AGU,,,0,1/7/19,,Tiempo del Centro
20849,AGU,,,0,1/7/19,,Tiempo del Centro
20850,AGU,003,,0,1/7/19,,Tiempo del Centro
20851,AGU,,,0,1/7/19,,Tiempo del Centro
20852,AGU,003,,0,1/7/19,,Tiempo del Centro
20853,AGU,,,0,1/7/19,,Tiempo del Centro
20854,AGU,003,,0,1/7/19,,Tiempo del Centro
20855,AGU,,,0,1/7/19,,Tiempo del Centro
20856,AGU,003,,0,1/7/19,,Tiempo del Centro
20857,AGU,,,0,1/7/19,,Tiempo del Centro
20858,AGU,,,0,1/7/19,,Tiempo del Centro
20859,AGU,,,0,1/7/19,,Tiempo del Centro
20860,AGU,003,,0,1/7/19,,Tiempo del Centro
20861,AGU,,,0,1/7/19,,Tiempo del Centro
20862,AGU,003,,0,1/7/19,,Tiempo del Centro
20863,AGU,,,0,1/7/19,,Tiempo del Centro
20864,AGU,003,,0,1/7/19,,Tiempo del Centro
20865,AGU,,,0,1/7/19,,Tiempo del Centro
20866,AGU,,,0,1/7/19,,Tiempo del Centro
20867,AGU,,,0,1/7/19,,Tiempo del Centro
20868,AGU,,,0,1/7/19,,Tiempo del Centro
20869,AGU,,,0,1/7/19,,Tiempo del Centro
20870,AGU,003,,0,1/7/19,,Tiempo del Centro
20871,AGU,,,0,1/7/19,,Tiempo del Centro
20872,AGU,003,,0,1/7/19,,Tiempo del Centro
20873,AGU,,,0,1/7/19,,Tiempo del Centro
20874,AGU,003,,0,1/7/19,,Tiempo del Centro
20875,AGU,,,0,1/7/19,,Tiempo del Centro
20876,AGU,,,0,1/7/19,,Tiempo del Centro
20877,AGU,,,0,1/7/19,,Tiempo del Centro
20878,AGU,,,0,1/7/19,,Tiempo del Centro
20879,AGU,,,0,1/7/19,,Tiempo del Centro
20880,AGU,003,,0,1/7/19,,Tiempo del Centro
20881,AGU,,,0,1/7/19,,Tiempo del Centro
20882,AGU,003,,0,1/7/19,,Tiempo del Centro
20883,AGU,,,0,1/7/19,,Tiempo del Centro
20884,AGU,003,,0,1/7/19,,Tiempo del Centro
20885,AGU,,,0,1/7/19,,Tiempo del Centro
20886,AGU,,,0,1/7/19,,Tiempo del Centro
20887,AGU,,,0,1/7/19,,Tiempo del Centro
20888,AGU,,,0,1/7/19,,Tiempo del Centro
20889,AGU,,,0,1/7/19,,Tiempo del Centro
20890,AGU,003,,0,1/7/19,,Tiempo del Centro
20891,AGU,,,0,1/7/19,,Tiempo del Centro
20892,AGU,003,,0,1/7/19,,Tiempo del Centro
20893,AGU,,,0,1/7/19,,Tiempo del Centro
20894,AGU,,,0,1/7/19,,Tiempo del Centro
20895,AGU,,,0,1/7/19,,Tiempo del Centro
20896,AGU,,,0,1/7/19,,Tiempo del Centro
20897,AGU,,,0,1/7/19,,Tiempo del Centro
20898,AGU,,,0,1/7/19,,Tiempo del Centro
20899,AGU,,,0,1/7/19,,Tiempo del Centro
20900,AGU,005,,0,1/7/19,,Tiempo del Centro
20901,AGU,005,,0,1/7/19,,Tiempo del Centro
20902,AGU,005,,0,1/7/19,,Tiempo del Centro
20903,AGU,005,,0,1/7/19,,Tiempo del Centro
20904,AGU,005,,0,1/7/19,,Tiempo del Centro
20905,AGU,005,,0,1/7/19,,Tiempo del Centro
20906,AGU,,,0,1/7/19,,Tiempo del Centro
20907,AGU,005,,0,1/7/19,,Tiempo del Centro
20908,AGU,005,,0,1/7/19,,Tiempo del Centro
20909,AGU,005,,0,1/7/19,,Tiempo del Centro
20910,AGU,005,,0,1/7/19,,Tiempo del Centro
20911,AGU,,,0,1/7/19,,Tiempo del Centro
20912,AGU,,,0,1/7/19,,Tiempo del Centro
20913,AGU,005,,0,1/7/19,,Tiempo del Centro
20914,AGU,005,,0,1/7/19,,Tiempo del Centro
20915,AGU,,,0,1/7/19,,Tiempo del Centro
20916,AGU,005,,0,1/7/19,,Tiempo del Centro
20917,AGU,005,,0,1/7/19,,Tiempo del Centro
20918,AGU,,,0,1/7/19,,Tiempo del Centro
20919,AGU,,,0,1/7/19,,Tiempo del Centro
20920,AGU,005,04,0,1/7/19,,Tiempo del Centro
20921,AGU,,,0,1/7/19,,Tiempo del Centro
20922,AGU,005,04,0,1/7/19,,Tiempo del Centro
20923,AGU,005,04,0,1/7/19,,Tiempo del Centro
20924,AGU,005,04,0,1/7/19,,Tiempo del Centro
20925,AGU,005,04,0,1/7/19,,Tiempo del Centro
20926,AGU,005,,0,1/7/19,,Tiempo del Centro
20927,AGU,005,04,0,1/7/19,,Tiempo del Centro
20928,AGU,005,04,0,1/7/19,,Tiempo del Centro
20929,AGU,,,0,1/7/19,,Tiempo del Centro
20930,AGU,,,0,1/7/19,,Tiempo del Centro
20931,AGU,,,0,1/7/19,,Tiempo del Centro
20932,AGU,,,0,1/7/19,,Tiempo del Centro
20933,AGU,005,,0,1/7/19,,Tiempo del Centro
20934,AGU,005,,0,1/7/19,,Tiempo del Centro
20935,AGU,,,0,1/7/19,,Tiempo del Centro
20936,AGU,,,0,1/7/19,,Tiempo del Centro
20937,AGU,,,0,1/7/19,,Tiempo del Centro
20938,AGU,,,0,1/7/19,,Tiempo del Centro
20939,AGU,,,0,1/7/19,,Tiempo del Centro
20940,AGU,,,0,1/7/19,,Tiempo del Centro
20941,AGU,,,0,1/7/19,,Tiempo del Centro
20942,AGU,,,0,1/7/19,,Tiempo del Centro
20943,AGU,005,,0,1/7/19,,Tiempo del Centro
20944,AGU,,,0,1/7/19,,Tiempo del Centro
20945,AGU,005,,0,1/7/19,,Tiempo del Centro
20946,AGU,,,0,1/7/19,,Tiempo del Centro
20947,AGU,005,,0,1/7/19,,Tiempo del Centro
20948,AGU,,,0,1/7/19,,Tiempo del Centro
20949,AGU,,,0,1/7/19,,Tiempo del Centro
20950,AGU,,,0,1/7/19,,Tiempo del Centro
20951,AGU,,,0,1/7/19,,Tiempo del Centro
20952,AGU,,,0,1/7/19,,Tiempo del Centro
20953,AGU,005,,0,1/7/19,,Tiempo del Centro
20954,AGU,,,0,1/7/19,,Tiempo del Centro
20955,AGU,005,,0,1/7/19,,Tiempo del Centro
20956,AGU,005,,0,1/7/19,,Tiempo del Centro
20957,AGU,005,,0,1/7/19,,Tiempo del Centro
20958,AGU,,,0,1/7/19,,Tiempo del Centro
20959,AGU,,,0,1/7/19,,Tiempo del Centro
20960,AGU,,,0,1/7/19,,Tiempo del Centro
20961,AGU,,,0,1/7/19,,Tiempo del Centro
20962,AGU,,,0,1/7/19,,Tiempo del Centro
20963,AGU,,,0,1/7/19,,Tiempo del Centro
20964,AGU,005,,0,1/7/19,,Tiempo del Centro
20965,AGU,,,0,1/7/19,,Tiempo del Centro
20966,AGU,,,0,1/7/19,,Tiempo del Centro
20967,AGU,,,0,1/7/19,,Tiempo del Centro
20968,AGU,,,0,1/7/19,,Tiempo del Centro
